disease,diseaseLabel,dis_type,drug,drugLabel,drug_type,rp
http://www.wikidata.org/entity/Q18555096,phosphorus metabolism disease,disease,http://www.wikidata.org/entity/Q904153,sevelamer,drug,can be treated by
http://www.wikidata.org/entity/Q84263196,COVID-19,disease,http://www.wikidata.org/entity/Q2858961,apremilast,drug,can be treated by
http://www.wikidata.org/entity/Q9294051,ocular hypertension,disease,http://www.wikidata.org/entity/Q905952,dipivefrin,drug,can be treated by
http://www.wikidata.org/entity/Q84263196,COVID-19,disease,http://www.wikidata.org/entity/Q621834,aprepitant,drug,can be treated by
http://www.wikidata.org/entity/Q18975788,spindle cell sarcoma,disease,http://www.wikidata.org/entity/Q422232,methotrexate,drug,can be treated by
http://www.wikidata.org/entity/Q56014469,bone sarcoma,disease,http://www.wikidata.org/entity/Q422232,methotrexate,drug,can be treated by
http://www.wikidata.org/entity/Q18556020,lung benign neoplasm,disease,http://www.wikidata.org/entity/Q422232,methotrexate,drug,can be treated by
http://www.wikidata.org/entity/Q7845637,trophoblastic neoplasm,disease,http://www.wikidata.org/entity/Q422232,methotrexate,drug,can be treated by
http://www.wikidata.org/entity/Q11085,Parkinson's disease,disease,http://www.wikidata.org/entity/Q7194603,pimavanserin,drug,can be treated by
http://www.wikidata.org/entity/Q41861,arterial hypertension,disease,http://www.wikidata.org/entity/Q7227099,polythiazide,drug,can be treated by
http://www.wikidata.org/entity/Q847583,cardiomyopathy,disease,http://www.wikidata.org/entity/Q425729,ivabradine,drug,can be treated by
http://www.wikidata.org/entity/Q911427,Behçet's disease,disease,http://www.wikidata.org/entity/Q2858961,apremilast,drug,can be treated by
http://www.wikidata.org/entity/Q201299,hairy cell leukemia,disease,http://www.wikidata.org/entity/Q423111,vemurafenib,drug,can be treated by
http://www.wikidata.org/entity/Q3936113,nasopharyngitis,disease,http://www.wikidata.org/entity/Q423075,cetirizine,drug,can be treated by
http://www.wikidata.org/entity/Q18554536,paranasal sinus disease,disease,http://www.wikidata.org/entity/Q423075,cetirizine,drug,can be treated by
http://www.wikidata.org/entity/Q18554021,common wart,disease,http://www.wikidata.org/entity/Q421193,podofilox,drug,can be treated by
http://www.wikidata.org/entity/Q41861,arterial hypertension,disease,http://www.wikidata.org/entity/Q944244,penbutolol,drug,can be treated by
http://www.wikidata.org/entity/Q11085,Parkinson's disease,disease,http://www.wikidata.org/entity/Q2991856,trihexyphenidyl,drug,can be treated by
http://www.wikidata.org/entity/Q41478,hemorrhoid,disease,http://www.wikidata.org/entity/Q1023705,Euphorbia prostrata,drug,can be treated by
http://www.wikidata.org/entity/Q19000661,congestive heart failure,disease,http://www.wikidata.org/entity/Q421156,olmesartan,drug,can be treated by
http://www.wikidata.org/entity/Q187255,rheumatoid arthritis,disease,http://www.wikidata.org/entity/Q421239,D-penicillamine,drug,can be treated by
http://www.wikidata.org/entity/Q128581,breast cancer,disease,http://www.wikidata.org/entity/Q907160,leuprolide,drug,can be treated by
http://www.wikidata.org/entity/Q504790,nephrotic syndrome,disease,http://www.wikidata.org/entity/Q7227099,polythiazide,drug,can be treated by
http://www.wikidata.org/entity/Q1072420,primary biliary cirrhosis,disease,http://www.wikidata.org/entity/Q421239,D-penicillamine,drug,can be treated by
http://www.wikidata.org/entity/Q916280,restless legs syndrome,disease,http://www.wikidata.org/entity/Q421304,pramipexole,drug,can be treated by
http://www.wikidata.org/entity/Q117121,Wilson disease,disease,http://www.wikidata.org/entity/Q421239,D-penicillamine,drug,can be treated by
http://www.wikidata.org/entity/Q18556697,human immunodeficiency virus infectious disease,disease,http://www.wikidata.org/entity/Q423327,enfuvirtide,drug,can be treated by
http://www.wikidata.org/entity/Q1349259,Erdheim-Chester disease,disease,http://www.wikidata.org/entity/Q423111,vemurafenib,drug,can be treated by
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,disease,http://www.wikidata.org/entity/Q2936421,Cannabis indica,drug,can be treated by
http://www.wikidata.org/entity/Q838966,irritable bowel syndrome,disease,http://www.wikidata.org/entity/Q7226181,polycarbophil calcium,drug,can be treated by
http://www.wikidata.org/entity/Q187440,urticaria,disease,http://www.wikidata.org/entity/Q7181443,phenyltoloxamine,drug,can be treated by
http://www.wikidata.org/entity/Q11085,Parkinson's disease,disease,http://www.wikidata.org/entity/Q421304,pramipexole,drug,can be treated by
http://www.wikidata.org/entity/Q1149046,cystinuria,disease,http://www.wikidata.org/entity/Q421239,D-penicillamine,drug,can be treated by
http://www.wikidata.org/entity/Q18553445,mature T-cell and NK-cell lymphoma,disease,http://www.wikidata.org/entity/Q637059,pralatrexate,drug,can be treated by
http://www.wikidata.org/entity/Q41861,arterial hypertension,disease,http://www.wikidata.org/entity/Q420673,guanethidine,drug,can be treated by
http://www.wikidata.org/entity/Q41861,arterial hypertension,disease,http://www.wikidata.org/entity/Q420644,felodipine,drug,can be treated by
http://www.wikidata.org/entity/Q172341,ovarian cancer,disease,http://www.wikidata.org/entity/Q907160,leuprolide,drug,can be treated by
http://www.wikidata.org/entity/Q816798,amyloidosis,disease,http://www.wikidata.org/entity/Q7227206,pomalidomide,drug,can be treated by
http://www.wikidata.org/entity/Q1148337,hepatocellular carcinoma,disease,http://www.wikidata.org/entity/Q421136,sorafenib,drug,can be treated by
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,disease,http://www.wikidata.org/entity/Q421136,sorafenib,drug,can be treated by
http://www.wikidata.org/entity/Q977090,vulvovaginal candidiasis,disease,http://www.wikidata.org/entity/Q2928948,butoconazole,drug,can be treated by
http://www.wikidata.org/entity/Q1331905,Lewy body dementia,disease,http://www.wikidata.org/entity/Q7194603,pimavanserin,drug,can be treated by
http://www.wikidata.org/entity/Q19000661,congestive heart failure,disease,http://www.wikidata.org/entity/Q7227099,polythiazide,drug,can be treated by
http://www.wikidata.org/entity/Q18554691,ovarian dysfunction,disease,http://www.wikidata.org/entity/Q5103213,chlorotrianisene,drug,can be treated by
http://www.wikidata.org/entity/Q1752571,myelofibrosis,disease,http://www.wikidata.org/entity/Q7227206,pomalidomide,drug,can be treated by
http://www.wikidata.org/entity/Q7201765,plasma cell leukemia,disease,http://www.wikidata.org/entity/Q7227206,pomalidomide,drug,can be treated by
http://www.wikidata.org/entity/Q8277,multiple sclerosis,disease,http://www.wikidata.org/entity/Q421274,dantrolene,drug,can be treated by
http://www.wikidata.org/entity/Q736715,chronic renal insufficiency,disease,http://www.wikidata.org/entity/Q421317,lanthanum carbonate,drug,can be treated by
http://www.wikidata.org/entity/Q963944,melioidosis,disease,http://www.wikidata.org/entity/Q2870929,Amoxicillin/clavulanic acid,drug,can be treated by
http://www.wikidata.org/entity/Q943897,gastroparesis,disease,http://www.wikidata.org/entity/Q421095,metoclopramide,drug,can be treated by
http://www.wikidata.org/entity/Q3242950,kidney cancer,disease,http://www.wikidata.org/entity/Q421136,sorafenib,drug,can be treated by
http://www.wikidata.org/entity/Q19000444,neurotic disorder,disease,http://www.wikidata.org/entity/Q420885,tranylcypromine,drug,can be treated by
http://www.wikidata.org/entity/Q133823,migraine,disease,http://www.wikidata.org/entity/Q421315,naratriptan,drug,can be treated by
http://www.wikidata.org/entity/Q309067,motion sickness,disease,http://www.wikidata.org/entity/Q422970,(±)-promethazine,drug,can be treated by
http://www.wikidata.org/entity/Q506659,prostatic hypertrophy,disease,http://www.wikidata.org/entity/Q907160,leuprolide,drug,can be treated by
http://www.wikidata.org/entity/Q1641062,hyperphosphatemia,disease,http://www.wikidata.org/entity/Q904153,sevelamer,drug,can be treated by
http://www.wikidata.org/entity/Q3108586,open-angle glaucoma,disease,http://www.wikidata.org/entity/Q905952,dipivefrin,drug,can be treated by
http://www.wikidata.org/entity/Q32147145,maturity-onset diabetes of the young type 2,disease,http://www.wikidata.org/entity/Q7240673,preproinsulin,drug,can be treated by
http://www.wikidata.org/entity/Q22467774,premature menopause,disease,http://www.wikidata.org/entity/Q5103213,chlorotrianisene,drug,can be treated by
http://www.wikidata.org/entity/Q84263196,COVID-19,disease,http://www.wikidata.org/entity/Q4982752,Bucillamine,drug,can be treated by
http://www.wikidata.org/entity/Q84263196,COVID-19,disease,http://www.wikidata.org/entity/Q5058846,cenicriviroc,drug,can be treated by
http://www.wikidata.org/entity/Q540571,fibromyalgia,disease,http://www.wikidata.org/entity/Q420682,guaifenesin,drug,can be treated by
http://www.wikidata.org/entity/Q540571,fibromyalgia,disease,http://www.wikidata.org/entity/Q427523,opioid,drug,can be treated by
http://www.wikidata.org/entity/Q205764,endometriosis,disease,http://www.wikidata.org/entity/Q907160,leuprolide,drug,can be treated by
http://www.wikidata.org/entity/Q165328,osteoporosis,disease,http://www.wikidata.org/entity/Q627499,pamidronic acid,drug,can be treated by
http://www.wikidata.org/entity/Q1209150,cerebral infarction,disease,http://www.wikidata.org/entity/Q421274,dantrolene,drug,can be treated by
http://www.wikidata.org/entity/Q1483214,pemphigus,disease,http://www.wikidata.org/entity/Q421230,auranofin,drug,can be treated by
http://www.wikidata.org/entity/Q179399,infertility,disease,http://www.wikidata.org/entity/Q907160,leuprolide,drug,can be treated by
http://www.wikidata.org/entity/Q511097,psoriatic arthritis,disease,http://www.wikidata.org/entity/Q421230,auranofin,drug,can be treated by
http://www.wikidata.org/entity/Q18556131,thyroid carcinoma,disease,http://www.wikidata.org/entity/Q421136,sorafenib,drug,can be treated by
http://www.wikidata.org/entity/Q187255,rheumatoid arthritis,disease,http://www.wikidata.org/entity/Q421230,auranofin,drug,can be treated by
http://www.wikidata.org/entity/Q1641062,hyperphosphatemia,disease,http://www.wikidata.org/entity/Q421317,lanthanum carbonate,drug,can be treated by
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,disease,http://www.wikidata.org/entity/Q422244,fluoxetine,drug,can be treated by
http://www.wikidata.org/entity/Q587420,myotonia congenita,disease,http://www.wikidata.org/entity/Q907104,ranolazine,drug,can be treated by
http://www.wikidata.org/entity/Q815819,atrial fibrillation,disease,http://www.wikidata.org/entity/Q662511,(RS)-propafenone,drug,can be treated by
http://www.wikidata.org/entity/Q741713,panic disorder,disease,http://www.wikidata.org/entity/Q422244,fluoxetine,drug,can be treated by
http://www.wikidata.org/entity/Q544006,anxiety disorder,disease,http://www.wikidata.org/entity/Q422244,fluoxetine,drug,can be treated by
http://www.wikidata.org/entity/Q259626,aspergillosis,disease,http://www.wikidata.org/entity/Q906453,posaconazole,drug,can be treated by
http://www.wikidata.org/entity/Q181257,prostate cancer,disease,http://www.wikidata.org/entity/Q907160,leuprolide,drug,can be treated by
http://www.wikidata.org/entity/Q19000661,congestive heart failure,disease,http://www.wikidata.org/entity/Q7272222,quinethazone,drug,can be treated by
http://www.wikidata.org/entity/Q1585081,malignant hyperthermia,disease,http://www.wikidata.org/entity/Q421274,dantrolene,drug,can be treated by
http://www.wikidata.org/entity/Q1424956,neuroleptic malignant syndrome,disease,http://www.wikidata.org/entity/Q421274,dantrolene,drug,can be treated by
http://www.wikidata.org/entity/Q220570,pulmonary embolism,disease,http://www.wikidata.org/entity/Q421218,fondaparinux sodium,drug,can be treated by
http://www.wikidata.org/entity/Q47790,tetanus,disease,http://www.wikidata.org/entity/Q421138,phenazepam,drug,can be treated by
http://www.wikidata.org/entity/Q7632070,substance use disorder,disease,http://www.wikidata.org/entity/Q423288,desipramine,drug,can be treated by
http://www.wikidata.org/entity/Q504790,nephrotic syndrome,disease,http://www.wikidata.org/entity/Q7272222,quinethazone,drug,can be treated by
http://www.wikidata.org/entity/Q183344,sinusitis,disease,http://www.wikidata.org/entity/Q420682,guaifenesin,drug,can be treated by
http://www.wikidata.org/entity/Q12152,myocardial infarction,disease,http://www.wikidata.org/entity/Q958087,labetalol,drug,can be treated by
http://www.wikidata.org/entity/Q12152,myocardial infarction,disease,http://www.wikidata.org/entity/Q3221044,pharmaceutical preparation of nitroglycerin,drug,can be treated by
http://www.wikidata.org/entity/Q64513386,bulimia nervosa,disease,http://www.wikidata.org/entity/Q422244,fluoxetine,drug,can be treated by
http://www.wikidata.org/entity/Q19000444,neurotic disorder,disease,http://www.wikidata.org/entity/Q422244,fluoxetine,drug,can be treated by
http://www.wikidata.org/entity/Q2012569,adenomyosis,disease,http://www.wikidata.org/entity/Q907160,leuprolide,drug,can be treated by
http://www.wikidata.org/entity/Q1572384,mammary Paget's disease,disease,http://www.wikidata.org/entity/Q627499,pamidronic acid,drug,can be treated by
http://www.wikidata.org/entity/Q8277,multiple sclerosis,disease,http://www.wikidata.org/entity/Q3077133,teriflunomide,drug,can be treated by
http://www.wikidata.org/entity/Q2152449,giant papillary conjunctivitis,disease,http://www.wikidata.org/entity/Q7162004,pemirolast,drug,can be treated by
http://www.wikidata.org/entity/Q3686833,vernal conjunctivitis,disease,http://www.wikidata.org/entity/Q7162004,pemirolast,drug,can be treated by
http://www.wikidata.org/entity/Q41861,arterial hypertension,disease,http://www.wikidata.org/entity/Q5263885,deserpidine,drug,can be treated by
http://www.wikidata.org/entity/Q19000444,neurotic disorder,disease,http://www.wikidata.org/entity/Q423288,desipramine,drug,can be treated by
http://www.wikidata.org/entity/Q1164529,renal cell carcinoma,disease,http://www.wikidata.org/entity/Q421136,sorafenib,drug,can be treated by
http://www.wikidata.org/entity/Q41861,arterial hypertension,disease,http://www.wikidata.org/entity/Q7272222,quinethazone,drug,can be treated by
http://www.wikidata.org/entity/Q18553982,spastic monoplegia,disease,http://www.wikidata.org/entity/Q421274,dantrolene,drug,can be treated by
http://www.wikidata.org/entity/Q3985306,spastic quadriplegia,disease,http://www.wikidata.org/entity/Q421274,dantrolene,drug,can be treated by
http://www.wikidata.org/entity/Q1474877,hypercalcemia,disease,http://www.wikidata.org/entity/Q627499,pamidronic acid,drug,can be treated by
http://www.wikidata.org/entity/Q373822,eating disorder,disease,http://www.wikidata.org/entity/Q422244,fluoxetine,drug,can be treated by
http://www.wikidata.org/entity/Q13046587,pulmonary tuberculosis,disease,http://www.wikidata.org/entity/Q423169,isoniazid,drug,can be treated by
http://www.wikidata.org/entity/Q19000661,congestive heart failure,disease,http://www.wikidata.org/entity/Q5264583,deslanoside,drug,can be treated by
